,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
9547,30,gervinho,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8692,30,viviani m,brescia,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5040,30,birsa v,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8448,30,valdifiori m,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10839,30,teodorczyk l,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1338,30,calabria d,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3257,30,mateju a,brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8364,30,tonali s,brescia,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9534,30,gabbiadini m,sampdoria,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5015,30,bertolacci a,sampdoria,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
973,30,augello t,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5158,30,borini f,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8163,30,spalek n,brescia,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6920,30,magnanelli f,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3271,30,mattiello f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4983,30,bernardeschi f,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6717,30,leiva l,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1727,30,danilo l,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6740,30,lerager l,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1809,30,de ligt,juventus,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11412,30,longo,torino,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5137,30,bonaventura g,milan,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1045,30,bastoni a,inter,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
336,30,joronen j,brescia,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
82,30,buffon g,juventus,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
8986,30,berardi d,sassuolo,A,11.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
163,30,donnarumma g,milan,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6770,30,leris m,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1771,30,darmian m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6774,30,linetty k,sampdoria,C,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
951,30,ansaldi c,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10076,30,millico v,torino,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9833,30,lasagna k,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2729,30,klavan r,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
45,30,audero e,sampdoria,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1409,30,castagne t,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9318,30,donnarumma al,brescia,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10040,30,mertens d,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6078,30,gagliardini r,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2615,30,iacoponi s,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9205,30,cornelius a,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5754,30,dessena d,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9330,30,dybala p,juventus,A,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8049,30,schouten j,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3585,30,paz n,lecce,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5733,30,demme d,napoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6117,30,gomez a,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7980,30,saelemaekers a,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1184,30,biraschi d,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10741,30,simeone g,cagliari,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1436,30,ceccherini f,fiorentina,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5705,30,de roon m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6151,30,grassi a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3639,30,peluso f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9182,30,cerri a,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2663,30,izzo a,torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1205,30,bonifazi k,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10200,30,orsolini r,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3484,30,nuytinck b,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1389,30,carboni a,cagliari,D,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
9267,30,destro m,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3541,30,palomino j,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5959,30,eriksen c,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10706,30,siligardi l,parma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5909,30,ekdal a,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9276,30,di carmine s,verona,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8406,30,tunjov g,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5858,30,duncan a,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5987,30,farago p,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1270,30,bremer g,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5812,30,djuricic f,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1356,30,caldara m,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1377,30,calderoni m,lecce,D,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9237,30,damico f,sampdoria,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5845,30,dominguez n,bologna,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6008,30,felippe l,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3563,30,patric,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6011,30,fofana s,udinese,C,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20
2619,30,ibanez r,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1236,30,bonucci l,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2631,30,igor j,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9223,30,cutrone p,fiorentina,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3560,30,papetti a,brescia,D,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5424,30,cataldi d,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5672,30,de paul r,udinese,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
280,30,handanovic s,inter,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
11624,30,ranieri,sampdoria,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9409,30,esposito s,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3713,30,pisacane f,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6363,30,joao pedro,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1584,30,colley o,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8628,30,verre v,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7963,30,ruiz f,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5504,30,correa j,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
214,30,gabriel f,lecce,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
2703,30,kjaer s,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10281,30,pandev g,genoa,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2558,30,hernandez t,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10621,30,sanchez a,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6403,30,jony r,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8526,30,veloso m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6978,30,malinovskyi r,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5463,30,chiesa f,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9423,30,falco f,lecce,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1603,30,conti a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3338,30,milenkovic n,fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6449,30,kessie f,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6473,30,kluivert j,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10066,30,milik a,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10654,30,sansone n,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9972,30,lukaku r,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9402,30,edera s,torino,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8081,30,shakhov y,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1170,30,biraghi c,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3658,30,pezzella ger,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6203,30,iago falque,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9983,30,martinez l,inter,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
6226,30,ilicic j,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11379,30,liverani,lecce,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6254,30,ionita a,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5619,30,dabo b,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1144,30,bereszynski b,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6347,30,jankto j,sampdoria,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11552,30,nicola,genoa,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1519,30,cionek t,spal,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11336,30,juric,verona,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3693,30,pezzella giu,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10320,30,pazzini g,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5577,30,cuadrado j,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5556,30,cristante b,roma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6309,30,jajalo m,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3366,30,muldur m,sassuolo,D,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9141,30,caputo f,sassuolo,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5540,30,costa do,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9381,30,dzeko e,roma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
