code,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
1011,5,BANI M,Bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10778,5,SOTTIL R,Fiorentina,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2236,5,FAZIO F,Roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7506,5,PELLEGRINI Lo,Roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6069,5,FREULER R,Atalanta,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9283,5,DI CARMINE S,Verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10355,5,PETAGNA A,Spal,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2170,5,EKONG T,Udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4493,5,VITALE L,Verona,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7579,5,PESSINA M,Verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
859,5,ALEX SANDRO,Juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1102,5,BECAO R,Udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2412,5,GODIN D,Inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10420,5,POLITANO M,Inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5885,5,DZEMAILI B,Bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7168,5,MILINKOVIC S,Lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2200,5,FARAONI D,Verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9199,5,CORNELIUS A,Parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5900,5,EKDAL A,Sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10772,5,SKOV OLSEN A,Bologna,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1080,5,BASTOS,Lazio,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2375,5,GHIGLIONE P,Genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
896,5,ALVES B,Parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7343,5,NANDEZ N,Cagliari,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
11503,5,MIHAJLOVIC,Bologna,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4249,5,SPINAZZOLA L,Roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11665,5,SEMPLICI,Spal,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8790,5,ZIELINSKI P,Napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10729,5,SIMEONE G,Cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6715,5,LEIVA L,Lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5591,5,CUADRADO J,Juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3777,5,RECA A,Spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1283,5,CACCIATORE F,Cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11641,5,SARRI,Juventus,0,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
567,5,SEPE L,Parma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7889,5,ROG M,Cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6296,5,JAJALO M,Udinese,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7876,5,RINCON T,Torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8694,5,WALACE S,Udinese,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8911,5,BALOTELLI M,Brescia,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5506,5,CORREA J,Lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7123,5,MEDEL G,Bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1262,5,BREMER G,Torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2694,5,KJAER S,Atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2018,5,DI LORENZO G,Napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
598,5,SILVESTRI M,Verona,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2687,5,JESUS J,Roma,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4050,5,SABELLI S,Brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4611,5,ALBERTO L,Lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9424,5,FALCO F,Lecce,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7098,5,MATUIDI B,Juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2749,5,KOLAROV A,Roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8655,5,VIEIRA R,Sampdoria,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5359,5,CASTRO L,Cagliari,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1329,5,CALABRIA D,Milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7985,5,SAPONARA R,Genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9242,5,DEFREL G,Sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6368,5,JOAO PEDRO,Cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10041,5,MERTENS D,Napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10943,5,ZAZA S,Torino,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2682,5,IZZO A,Torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1966,5,DEPAOLI F,Sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9960,5,LUKAKU R,Inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5400,5,CASTROVILLI G,Fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1304,5,CACERES M,Fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
523,5,RADU I,Genoa,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2774,5,KOULIBALY K,Napoli,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
7932,5,ROMULO,Brescia,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
5435,5,CHIESA F,Fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4643,5,ALLAN M,Napoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10241,5,PALACIO R,Bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7849,5,RIBERY F,Fiorentina,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2731,5,KLAVAN R,Cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
635,5,SIRIGU S,Torino,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
4319,5,TOLJAN J,Sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1234,5,BONUCCI L,Juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2649,5,IGOR J,Spal,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4476,5,VICARI F,Spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3925,5,ROMERO C,Genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5552,5,CRISTANTE B,Roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11081,5,DE ZERBI,Sassuolo,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10907,5,ZAPATA D,Atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
11542,6,MONTELLA,Fiorentina,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6424,6,KESSIE F,Milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2884,6,LAURINI V,Parma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6061,6,FREULER R,Atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10015,6,MATRI A,Brescia,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10375,6,PIATEK K,Milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5206,6,BROZOVIC M,Inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1682,6,DAMBROSIO D,Inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2880,6,LARSEN S,Udinese,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
5299,6,CALLEJON J,Napoli,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6073,6,GAGLIARDINI R,Inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5925,6,ELMAS E,Napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5600,6,CUADRADO J,Juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2101,6,DJIMSITI B,Atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3253,6,MATEJU A,Brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9429,6,FALCO F,Lecce,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1905,6,DE VRIJ S,Inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11133,6,DI FRANCESCO,Sampdoria,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5574,6,CRISTANTE B,Roma,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6649,6,LAZOVIC D,Verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10587,6,SALCEDO E,Verona,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5901,6,EKDAL A,Sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6234,6,ILICIC J,Atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10250,6,PALACIO R,Bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3206,6,MARUSIC A,Lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6502,6,KRUNIC R,Milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10001,6,MARTINEZ L,Inter,A,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9656,6,IMMOBILE C,Lazio,A,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
3216,6,MASIELLO A,Atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9781,6,KOUAME C,Genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11389,6,LIVERANI,Lecce,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4922,6,BENTANCUR R,Juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11450,6,MARAN,Cagliari,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2362,6,GHIGLIONE P,Genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1968,6,DEPAOLI F,Sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4885,6,BENNACER I,Milan,C,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9255,6,DEFREL G,Sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6017,6,FOFANA S,Udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4819,6,BARILLA A,Parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2304,6,FLORENZI A,Roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4671,6,AMRABAT S,Verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5372,6,CASTRO L,Cagliari,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10544,6,RONALDO C,Juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9100,6,CAPRARI G,Sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2637,6,IGOR J,Spal,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2992,6,LUIZ FELIPE,Lazio,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6375,6,JOAO PEDRO,Cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6494,6,KREJCI L,Bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2280,6,FERRARI G,Sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10602,6,SANABRIA A,Genoa,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1949,6,DENSWIL S,Bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4789,6,BARELLA N,Inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9039,6,BONAZZOLI F,Sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10086,6,MONCINI G,Spal,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5324,6,CANDREVA A,Inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11318,6,INZAGHI S,Lazio,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4883,6,BENASSI M,Fiorentina,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3706,6,PISACANE F,Cagliari,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1671,6,DALBERT H,Fiorentina,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5382,6,CASTROVILLI G,Fiorentina,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
1832,6,DE MAIO S,Udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4400,6,TOMOVIC N,Spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4651,6,ALLAN M,Napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5946,6,EMRE CAN,Juventus,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3336,6,MILENKOVIC N,Fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3665,6,PEZZELLA Ger,Fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4843,6,BASELLI D,Torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10183,6,OKAKA S,Udinese,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3446,6,N KOULOU N,Torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6241,6,IMBULA G,Lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9258,6,DESTRO M,Bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2323,6,GAGLIOLO R,Parma,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10018,6,MERTENS D,Napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2195,6,FARAONI D,Verona,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3014,6,LUPERTO S,Napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2526,6,HATEBOER H,Atalanta,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2085,6,DJIDJI K,Torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3084,6,MAKSIMOVIC N,Napoli,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2569,6,HYSAJ E,Napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10473,6,QUAGLIARELLA F,Sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5794,6,DIAWARA A,Roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6166,6,HERNANI J,Parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5058,6,BISOLI D,Brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9356,6,DZEKO E,Roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2657,6,IZZO A,Torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2945,6,LUCIONI F,Lecce,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9070,6,CAICEDO F,Lazio,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5243,6,CALHANOGLU H,Milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6304,6,JAJALO M,Udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2475,6,GUNTER K,Verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5507,6,CORREA J,Lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3113,6,MANCINI G,Roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5742,6,DESSENA D,Brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10536,6,RIGONI E,Sampdoria,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9349,6,DYBALA P,Juventus,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
4422,6,TRIPALDELLI A,Sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6481,6,KLUIVERT J,Roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1785,6,DAWIDOWICZ P,Verona,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10196,6,ORSOLINI R,Bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5345,6,CASSATA F,Genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3515,6,PAJAC M,Genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5097,6,BOGA J,Sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4628,6,ALBERTO L,Lazio,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6271,6,IONITA A,Cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6529,6,KUCKA J,Parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10324,6,PAZZINI G,Verona,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4477,6,VICARI F,Spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2534,6,HERNANDEZ T,Milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10288,6,PANDEV G,Genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9544,6,GERVINHO,Parma,A,4.5,6.5,0.0,0.0,0.0,-3.0,0.0,1.0,2019-20
2387,6,GHOULAM F,Napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10341,6,PETAGNA A,Spal,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2143,6,DUARTE L,Milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5866,6,DUNCAN A,Sassuolo,C,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2178,6,EL YAMIQ J,Genoa,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3171,6,MARTELLA B,Brescia,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4732,6,BADELJ M,Fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11152,6,FONSECA,Roma,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9163,6,CASTILLEJO S,Milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11343,6,JURIC,Verona,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2603,6,IACOPONI S,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5876,6,DZEMAILI B,Bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6110,6,GOMEZ A,Atalanta,C,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
9584,6,GHEZZAL R,Fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5442,6,CHIESA F,Fiorentina,C,4.0,7.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
1820,6,DE LIGT,Juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6547,6,KULUSEVSKI D,Parma,C,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
9687,6,INGLESE R,Parma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2911,6,LIROLA P,Fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10271,6,PALOSCHI A,Spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6623,6,LAXALT D,Torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4989,6,BERNARDESCHI F,Juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6462,6,KHEDIRA S,Juventus,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
3600,6,PELLEGRINI Lu,Cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3627,6,PELUSO F,Sassuolo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5478,6,CIGARINI L,Cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3687,6,PEZZELLA Giu,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9190,6,CORNELIUS A,Parma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10143,6,NESTOROVSKI I,Udinese,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6314,6,JANKOVIC M,Spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2166,6,EKONG T,Udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3427,6,MUSACCHIO M,Milan,D,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
3146,6,MANOLAS K,Napoli,D,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9297,6,DONNARUMMA Al,Brescia,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5165,6,BOURABIA M,Sassuolo,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6319,6,JANKTO J,Sampdoria,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2745,6,KOLAROV A,Roma,D,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
2432,6,GOSENS R,Atalanta,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3405,6,MURRU N,Sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2025,6,DI LORENZO G,Napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
790,6,ACERBI F,Lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
952,6,ARANA G,Atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11703,6,TUDOR,Udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8922,6,BARROW M,Atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1027,6,BARRECA A,Genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8118,6,SORIANO R,Bologna,C,3.5,4.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
187,6,DRAGOWSKI B,Fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
4144,6,SEMA K,Udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
963,6,ASAMOAH K,Inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7212,6,MISSIROLI S,Spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11078,6,DE ZERBI,Sassuolo,0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8432,6,VALDIFIORI M,Spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11059,6,D AVERSA,Parma,0,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
