code,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
1127,19,astori d,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3043,19,milic h,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3408,19,pereira p,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3853,19,silvestre m,sampdoria,D,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
6487,19,krunic r,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1588,19,ceccherini f,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1925,19,de maio s,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4516,19,banega e,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9977,19,ocampos l,genoa,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7603,19,pulgar e,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9302,19,icardi m,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
232,19,fiorillo v,pescara,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
496,19,puggioni c,sampdoria,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
3501,19,radu s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7318,19,paredes l,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6435,19,krejci l,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1731,19,conti a,atalanta,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4978,19,candreva a,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9384,19,immobile c,lazio,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
373,19,lamanna e,genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
8198,19,toledo h,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3959,19,strinic i,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9173,19,gabbiadini m,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2086,19,emerson p,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1628,19,ceppitelli l,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9168,19,floro flores a,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9926,19,nestorovski i,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6241,19,jankto j,udinese,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3474,19,pisacane f,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4781,19,biglia l,lazio,C,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17
7634,19,quaison r,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10485,19,schick p,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1556,19,capuano m,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3674,19,rosi a,crotone,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5033,19,castro l,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3436,19,peres b,roma,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6395,19,khedira s,juventus,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7427,19,perisic i,inter,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
6307,19,jorginho f,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4115,19,vitturini d,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8876,19,del sole f,pescara,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
536,19,reina p,napoli,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
8790,19,caprari g,pescara,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4648,19,baselli d,torino,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10509,19,simeone g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1578,19,castan l,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10022,19,palladino r,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6400,19,kiyine s,chievo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6302,19,joao pedro,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
518,19,rafael a,cagliari,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
7421,19,pepe s,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4160,19,widmer s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7743,19,rincon t,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
476,19,posavec j,palermo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
7365,19,pasalic m,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6276,19,joao mario,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1894,19,danilo l,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3611,19,rodriguez g,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8259,19,valdifiori m,torino,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4026,19,tomovic n,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4892,19,brozovic m,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4837,19,birsa v,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7755,19,rizzo l,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
210,19,donnarumma g,milan,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4580,19,barella n,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6135,19,iago f,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8856,19,defrel g,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3643,19,romagnoli a,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9344,19,ilicic j,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8323,19,vecino m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
221,19,dragowski b,fiorentina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2026,19,dodo,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
405,19,mirante a,bologna,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4861,19,bonaventura g,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3996,19,toloi r,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
429,19,neto n,juventus,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
1728,19,coda a,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4036,19,tonelli l,napoli,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
225,19,festa m,crotone,P,5.0,6.5,-1.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3552,19,regini v,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3716,19,rudiger a,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7337,19,parolo m,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4944,19,bruno a,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1862,19,dainelli d,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8982,19,dybala p,juventus,A,8.5,6.5,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
7589,19,praet d,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4537,19,barberis a,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2065,19,edenilson a,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10554,19,simy,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
384,19,lezzerini l,fiorentina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8827,19,chiesa f,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9208,19,giannetti n,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10639,19,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4610,19,barreto e,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
452,19,perin m,genoa,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4921,19,brugman g,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4039,19,torosidis v,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3580,19,rispoli a,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6414,19,kondogbia g,inter,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3696,19,rossettini l,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7550,19,politano m,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
116,19,consigli a,sassuolo,P,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
2007,19,diks k,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9228,19,hagi i,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6021,19,henrique b,palermo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9244,19,higuain g,juventus,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
8177,19,tello c,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10705,19,zarate m,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3818,19,sampirisi m,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2207,19,ferrari g,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1985,19,de vrij s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5162,19,crisetig l,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1771,19,cosic u,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4247,19,zappacosta d,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7202,19,ninkovic n,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3290,19,paletta g,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7691,19,rigoni l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9889,19,muriel l,sampdoria,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7800,19,rohden m,crotone,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1819,19,crescenzi a,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2142,19,fazio f,roma,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10568,19,thereau c,udinese,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
332,19,karnezis o,udinese,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
8740,19,callejon j,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4404,19,aquilani a,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6213,19,jajalo m,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10443,19,sau m,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3255,19,olivera m,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4280,19,zukanovic e,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9071,19,el shaarawy s,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4691,19,benali a,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4323,19,allan m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7907,19,sensi s,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1,19,aldegani g,pescara,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10114,19,pellissier s,chievo,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4349,19,alvarez r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5213,19,cristoforo s,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9476,19,iturbe j,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8288,19,valero borja,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3808,19,samir,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4722,19,benassi m,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9053,19,eder c,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5197,19,cristante b,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1673,19,chiriches v,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6586,19,kurtic j,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10051,19,paloschi a,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7465,19,perotti d,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
12,19,berisha e,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4287,19,zuparic d,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7187,19,nainggolan r,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
319,19,hart j,torino,P,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
3229,19,oikonomou m,bologna,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
56,19,bizzarri a,pescara,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
275,19,handanovic s,inter,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
401,19,marchetti f,lazio,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4662,19,bastien s,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7513,19,pjanic m,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9139,19,farias d,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7866,19,sanchez c,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6550,19,kums s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7648,19,radovanovic i,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8234,19,torreira l,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4460,19,badelj m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1836,19,d'ambrosio d,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2152,19,felipe d,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4204,19,zampano f,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3322,19,pasqual m,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5081,19,cataldi d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9019,19,dzeko e,roma,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7243,19,obi j,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1687,19,cionek t,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10687,19,zapata d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4430,19,asamoah k,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4413,19,aquilani a,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7883,19,saponara r,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1525,19,campagnaro h,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5119,19,cofie i,genoa,C,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1947,19,de sciglio m,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
617,19,sorrentino s,chievo,P,2.5,6.5,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
3783,19,salcedo c,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4769,19,bertolacci a,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3904,19,skriniar m,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9954,19,niang m,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9438,19,insigne l,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8887,19,destro m,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
605,19,skorupski l,empoli,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
9119,19,falcinelli d,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1664,19,chiellini g,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4751,19,bernardeschi f,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3388,19,peluso f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1718,20,coda a,pescara,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3915,20,skriniar m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4688,20,benali a,pescara,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10640,20,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1887,20,danilo l,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5870,20,giaccherini e,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5605,20,dzemaili b,bologna,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7788,20,rohden m,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4652,20,baselli d,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4658,20,bastien s,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
273,20,handanovic s,inter,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
2421,20,goldaniga e,palermo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3960,20,strinic i,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9973,20,ocampos l,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8430,20,viviani f,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10046,20,paloschi a,atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2791,20,lirola p,sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6697,20,linetty k,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8554,20,bacca c,milan,A,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
8938,20,djordjevic f,lazio,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6454,20,krejci l,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10609,20,totti f,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9968,20,niang m,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3927,20,spolli n,chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5598,20,duncan a,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9223,20,gilardino a,pescara,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6230,20,jankto j,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2751,20,letschert t,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5548,20,diousse a,empoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7154,20,nagy a,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2740,20,laurini v,empoli,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7681,20,rigoni l,genoa,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
60,20,buffon g,juventus,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
8457,20,zielinski p,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4416,20,aquilani a,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9114,20,falcinelli d,crotone,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1832,20,d'ambrosio d,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9029,20,eder c,inter,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1276,20,bellusci g,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6790,20,lukic s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8235,20,torreira l,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2603,20,isla m,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7652,20,radovanovic i,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1183,20,barzagli a,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6322,20,jorginho f,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5700,20,fernandes b,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2616,20,izzo a,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
113,20,consigli a,sassuolo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
7639,20,quaison r,palermo,C,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6809,20,lulic s,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6375,20,khedira s,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5733,20,fofana s,udinese,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
36,20,bizzarri a,pescara,P,2.5,6.0,-3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4341,20,alvarez r,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1242,20,bastos,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4324,20,allan m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10234,20,pinilla m,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1789,20,costa a,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9076,20,el shaarawy s,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5,20,berisha e,atalanta,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,1.0,2016-17
6777,20,locatelli m,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9763,20,matri a,sassuolo,A,13.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10007,20,palacio r,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10241,20,pjaca m,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4285,20,zuparic d,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1813,20,crescenzi a,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4377,20,anderson f,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4265,20,zukanovic e,atalanta,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1772,20,cosic u,empoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2557,20,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
