code,numero,giocatore,ruolo,ruolo_cod,voto,gol_fatti_subiti,assist,rigori_realizzati,rigori_sbagliati,autogol,ammonizioni,espulsioni,fantavoto,squadra,dots,yyss
9,69,Meggiorini R.,Att,A,5.0,,,,,,,,5.0,Chievo,24,2017-18
10,45,Inglese R.,Att,A,4.5,,,,,,,,4.5,Chievo,24,2017-18
11,19,Castro L.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,24,2017-18
12,10,Gaudino G.,Cen,C,5.5,,,,,,,,5.5,Chievo,24,2017-18
13,31,Pellissier S.,Att,A,5.5,,,,,,,,5.5,Chievo,24,2017-18
0,1,Cordaz A.,Por,P,6.0,-1.0,,,,,,,5.0,Crotone,24,2017-18
1,37,Faraoni D.,Dif,D,6.0,,,,,,1.0,,5.5,Crotone,24,2017-18
2,87,Martella B.,Dif,D,6.0,,,,,,,,6.0,Crotone,24,2017-18
3,7,Ceccherini F.,Dif,D,6.0,,,,,,,,6.0,Crotone,24,2017-18
4,24,Capuano M.,Dif,D,6.0,,,,,,1.0,,5.5,Crotone,24,2017-18
5,10,Barberis A.,Cen,C,6.0,,,,,,,,6.0,Crotone,24,2017-18
6,38,Mandragora R.,Cen,C,6.5,1.0,,,,,,,10.5,Crotone,24,2017-18
7,9,Nalini A.,Tre,T,6.5,,,,,,1.0,,6.0,Crotone,24,2017-18
