,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
10655,6,BESSA D,Verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17027,6,ARMENTEROS S,Benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6076,6,JAROSZYNSKI P,Chievo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1893,6,SECULIN A,Chievo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15075,6,PEROTTI D,Roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10882,6,BROZOVIC M,Inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13760,6,LANER S,Verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7666,6,NURA A,Roma,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7343,6,MILENKOVIC N,Fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10375,6,BEHRAMI V,Udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3057,6,BARZAGLI A,Juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2273,6,VARGIC I,Lazio,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7320,6,MIGLIORE L,Genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8145,6,RADU S,Lazio,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17387,6,BORRIELLO M,Spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2587,6,ALBIOL R,Napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2759,6,ANGELLA G,Udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1930,6,SEPE L,Napoli,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20994,6,TROTTA M,Crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16559,6,VIOLA N,Benevento,C,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2017-18
6931,6,MANCINI G,Atalanta,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
18069,6,DZEKO E,Roma,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2017-18
20101,6,PETAGNA A,Atalanta,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10534,6,BERENGUER A,Torino,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1459,6,PERIN M,Genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
20470,6,RICCI F,Genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7860,6,PATRIC ,Lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21170,6,VERDI S,Bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7633,6,NAGATOMO Y,Inter,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15193,6,PONTISSO S,Udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14634,6,MURGIA A,Lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6587,6,LICHTSTEINER S,Juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6900,6,MAKSIMOVIC N,Napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3033,6,BARRECA A,Torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20911,6,THEREAU C,Fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20725,6,SIMEONE G,Fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2572,6,AJETI A,Crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6034,6,IZZO A,Genoa,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12589,6,FRATTESI D,Sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13596,6,KHEDIRA S,Juventus,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1236,6,MERET A,Spal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17063,6,BABACAR K,Fiorentina,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12596,6,FREULER R,Atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
1286,6,MILINKOVIC V,Torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10170,6,BARELLA N,Cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21041,6,TUMMINELLO M,Crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17938,6,DI FRANCESCO F,Bologna,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17881,6,DEFREL G,Roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13695,6,KURTIC J,Atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1710,6,REINA P,Napoli,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
6196,6,KEITA C,Bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10600,6,BERTOLACCI A,Genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10808,6,BONAVENTURA g,Milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12053,6,DIAKHATE A,Fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12475,6,FERNANDEZ M,Fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20381,6,QUAGLIARELLA F,Sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1780,6,ROSSI F,Atalanta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6275,6,KONATE P,Spal,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2496,6,ADJAPONG C,Sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
20069,6,PERICA S,Udinese,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2416,6,ABATE I,Milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2901,6,ASAMOAH K,Juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7569,6,MUSACCHIO M,Milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6726,6,LUIZ FELIPE R,Lazio,D,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21078,6,TUPTA L,Verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17898,6,DESTRO M,Bologna,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7524,6,MURRU N,Sampdoria,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10149,6,BARBERIS A,Crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16959,6,ACOSTY M,Crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2453,6,ACERBI F,Sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16735,6,ZACCAGNI M,Verona,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20356,6,PUSCAS G,Benevento,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10290,6,BASTIEN S,Chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6231,6,KOLAROV A,Roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16700,6,YAMGA A,Chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2874,6,ANTONELLI L,Milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17518,6,CAICEDO F,Lazio,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20820,6,SUSO J,Milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15138,6,POLI A,Bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
1401,6,PADELLI D,Inter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14693,6,NAINGGOLAN R,Roma,C,3.5,6.5,0.0,0.0,0.0,-3.0,0.0,0.0,2017-18
20869,6,TAARABT A,Genoa,A,5.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
6758,6,LUKAKU J,Lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7485,6,MORETTI E,Torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7993,6,PERES B,Roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1705,6,RAVAGLIA F,Bologna,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6290,6,KOULIBALY K,Napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1816,6,SANTURRO A,Bologna,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8007,6,PEZZELLA G,Udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21117,6,UBALDI L,Spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2954,6,ASTORI d,Fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12500,6,FOFANA S,Udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17462,6,BUDIMIR A,Crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6800,6,LYANCO ,Torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16655,6,VIVIANI F,Spal,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
20335,6,PUCCIARELLI M,Chievo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7886,6,PAVLOVIC D,Crotone,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
