,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatto_subito,gol_su_rigore,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,assist_da_fermo,yyss
5915,10,conte,inter,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4506,10,destro m,genoa,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5849,10,giampaolo,torino,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4510,10,insigne l,napoli,A,11.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
4513,10,gyasi e,spezia,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5887,10,pioli,milan,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4520,10,haraslin l,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4554,10,messias j,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5879,10,italiano,spezia,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4565,10,dybala p,juventus,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5858,10,liverani,parma,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5854,10,pirlo,juventus,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4583,10,ronaldo c,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4603,10,kouame c,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4616,10,quagliarella f,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5909,10,ranieri,sampdoria,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4447,10,diawara a,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
97,10,skorupski l,bologna,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4958,10,salcedo e,verona,A,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5303,10,politano m,napoli,A,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5621,10,immobile c,lazio,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5616,10,raspadori g,sassuolo,A,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
206,10,silvestri m,verona,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5328,10,joao pedro,cagliari,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5335,10,mayoral b,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5610,10,piccoli r,spezia,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5344,10,gervinho,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5346,10,di serio g,benevento,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
194,10,pegolo g,sassuolo,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5370,10,mertens d,napoli,A,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-21
211,10,cordaz a,crotone,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5375,10,nzola m,spezia,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5406,10,bonazzoli f,torino,A,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
146,10,gollini p,atalanta,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5417,10,simy n,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5435,10,improta r,benevento,A,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5438,10,lozano h,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
172,10,sirigu s,torino,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
171,10,montipo l,benevento,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
167,10,audero e,sampdoria,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5465,10,colley e,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5473,10,shomurodov e,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5536,10,pjaca m,genoa,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5392,10,cerri a,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4954,10,boga j,sassuolo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
129,10,dragowski b,fiorentina,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5639,10,cornelius a,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4960,10,inglese r,parma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
100,10,ospina d,napoli,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4994,10,scamacca g,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4999,10,di carmine s,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
102,10,provedel i,spezia,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
278,10,handanovic s,inter,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
276,10,reina p,lazio,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5031,10,farias d,spezia,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5067,10,petagna a,napoli,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5114,10,rabbi s,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5119,10,lapadula g,benevento,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5294,10,sanchez a,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5135,10,hauge j,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5161,10,la gumina a,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5176,10,belotti a,torino,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5674,10,cutrone p,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5196,10,karamoh y,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5663,10,insigne r,benevento,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
234,10,sepe l,parma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5221,10,caicedo f,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
123,10,marchetti f,genoa,P,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5655,10,palacio r,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5248,10,rebic a,milan,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5270,10,pedro r,roma,A,3.5,4.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2020-21
5690,10,gabbiadini m,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6003,10,gotti,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5529,10,sau m,benevento,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4251,10,ramsey a,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4180,10,ricci mt,spezia,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4157,10,barak a,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4355,10,demme d,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
506,10,glik k,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4155,10,svanberg m,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4338,10,barella n,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4116,10,pellegrini lo,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
446,10,rui m,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4142,10,castillejo s,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4103,10,oliva c,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4174,10,pessina m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6076,10,stroppa,crotone,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4382,10,kurtic j,parma,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4109,10,mckennie w,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
24,10,musso j,udinese,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4262,10,perisic i,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4086,10,agudelo k,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4092,10,parolo m,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4246,10,rog m,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6004,10,juric,verona,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4255,10,villar g,roma,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4149,10,akpa akpro,lazio,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
496,10,de vrij s,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4284,10,malinovskyi r,atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4222,10,molina n,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4088,10,petriccione j,crotone,C,3.5,4.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2020-21
