,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
1745,2,DA COSTA,FIORENTINA,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4236,2,AMOROSO,BOLOGNA,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7447,2,PIZARRO,ROMA,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
8005,2,TOGNOZZI,REGGINA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8296,2,ZANETTI P,TORINO,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
1758,2,DAINELLI,FIORENTINA,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1723,2,CRISCITO,GENOA,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7486,2,POULSEN,JUVENTUS,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4568,2,BLASI,NAPOLI,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
4588,2,BOMBARDINI,BOLOGNA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9886,2,OSVALDO,FIORENTINA,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9888,2,PANDEV,LAZIO,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2008-09
10075,2,PEPE,UDINESE,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6312,2,KUZMANOVIC,FIORENTINA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7503,2,QUARESMA,INTER,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8084,2,VERGASSOLA,SIENA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5592,2,FIGO,INTER,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4197,2,AMBROSINI,MILAN,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6561,2,MANFREDINI C,LAZIO,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
1843,2,DI LORETO,TORINO,D,2.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,2008-09
7885,2,TADDEI,ROMA,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
166,2,BIZZARRI,CATANIA,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2008-09
3416,2,ROZEHNAL,LAZIO,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9924,2,PAOLUCCI,CATANIA,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
5688,2,FOGGIA,LAZIO,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
